Journal number,Date,Ledger account,Amount,Created date and time
GJT-049209,2020-08-14 00:00:00,100061,-295.28,2020-08-14 11:15:21
GJT-049208,2020-08-14 00:00:00,200000,4627.85,2020-08-14 11:15:21
GJT-049208,2020-08-14 00:00:00,100061,-4627.85,2020-08-14 11:15:21
GJT-049207,2020-08-14 00:00:00,200000,2083.41,2020-08-14 11:15:21
GJT-049207,2020-08-14 00:00:00,100061,-2083.41,2020-08-14 11:15:21
GJT-049206,2020-08-14 00:00:00,200000,106472.21,2020-08-14 11:15:21
GJT-049206,2020-08-14 00:00:00,100061,-106472.21,2020-08-14 11:15:21
GJT-049205,2020-08-14 00:00:00,200000,25849.0,2020-08-14 11:15:21
GJT-049205,2020-08-14 00:00:00,100061,-25849.0,2020-08-14 11:15:21
GJT-049204,2020-08-14 00:00:00,200000,108510.28,2020-08-14 11:15:21
GJT-049204,2020-08-14 00:00:00,100061,-108510.28,2020-08-14 11:15:21
GJT-049203,2020-08-14 00:00:00,200000,104.86,2020-08-14 11:15:21
GJT-049203,2020-08-14 00:00:00,100061,-104.86,2020-08-14 11:15:21
GJT-049202,2020-08-14 00:00:00,200000,35018.0,2020-08-14 11:15:21
GJT-049202,2020-08-14 00:00:00,100061,-35018.0,2020-08-14 11:15:21
GJT-049201,2020-08-14 00:00:00,200000,1400.0,2020-08-14 11:15:21
GJT-049201,2020-08-14 00:00:00,100061,-1400.0,2020-08-14 11:15:21
GJT-049200,2020-08-14 00:00:00,200000,2241.3,2020-08-14 11:15:21
GJT-049200,2020-08-14 00:00:00,100061,-2241.3,2020-08-14 11:15:21
GJT-049199,2020-08-14 00:00:00,200000,1408.0,2020-08-14 11:15:21
GJT-049199,2020-08-14 00:00:00,100061,-1408.0,2020-08-14 11:15:21
GJT-049198,2020-08-14 00:00:00,200000,5350.0,2020-08-14 11:15:21
GJT-049198,2020-08-14 00:00:00,100061,-5350.0,2020-08-14 11:15:21
GJT-049197,2020-08-14 00:00:00,200000,385.53,2020-08-14 11:15:21
GJT-049197,2020-08-14 00:00:00,100061,-385.53,2020-08-14 11:15:21
GJT-049196,2020-08-14 00:00:00,200000,16220.73,2020-08-14 11:15:21
GJT-049196,2020-08-14 00:00:00,100061,-16220.73,2020-08-14 11:15:21
GJT-049195,2020-08-14 00:00:00,200000,2384.63,2020-08-14 11:15:21
GJT-049195,2020-08-14 00:00:00,100061,-2384.63,2020-08-14 11:15:21
GJT-049194,2020-08-14 00:00:00,200000,1700.0,2020-08-14 11:15:21
GJT-049194,2020-08-14 00:00:00,100061,-1700.0,2020-08-14 11:15:21
GJT-049193,2020-08-14 00:00:00,200000,1925.0,2020-08-14 11:15:21
GJT-049193,2020-08-14 00:00:00,100061,-1925.0,2020-08-14 11:15:21
GJT-049192,2020-08-14 00:00:00,200000,4775.59,2020-08-14 11:15:21
GJT-049192,2020-08-14 00:00:00,100061,-4775.59,2020-08-14 11:15:21
GJT-049191,2020-08-14 00:00:00,200000,1525.0,2020-08-14 11:15:21
GJT-049191,2020-08-14 00:00:00,100061,-1525.0,2020-08-14 11:15:21
GJT-049190,2020-08-14 00:00:00,200000,180.0,2020-08-14 11:15:21
GJT-049190,2020-08-14 00:00:00,100061,-180.0,2020-08-14 11:15:21
GJT-049189,2020-08-14 00:00:00,200000,500.0,2020-08-14 11:15:21
GJT-049189,2020-08-14 00:00:00,100061,-500.0,2020-08-14 11:15:21
GJT-049188,2020-08-14 00:00:00,200000,1387.5,2020-08-14 11:15:21
GJT-049188,2020-08-14 00:00:00,100061,-1387.5,2020-08-14 11:15:21
GJT-049187,2020-08-14 00:00:00,200000,55.55,2020-08-14 11:15:21
GJT-049187,2020-08-14 00:00:00,100061,-55.55,2020-08-14 11:15:21
GJT-049186,2020-08-14 00:00:00,200000,249.69,2020-08-14 11:15:21
GJT-049186,2020-08-14 00:00:00,100061,-249.69,2020-08-14 11:15:21
GJT-049185,2020-08-14 00:00:00,200000,808.02,2020-08-14 11:15:21
GJT-049185,2020-08-14 00:00:00,100061,-808.02,2020-08-14 11:15:21
GJT-049184,2020-08-14 00:00:00,200000,9100.0,2020-08-14 11:15:21
GJT-049184,2020-08-14 00:00:00,100061,-9100.0,2020-08-14 11:15:21
GJT-049183,2020-08-14 00:00:00,200000,3483.6,2020-08-14 11:15:21
GJT-049183,2020-08-14 00:00:00,100061,-3483.6,2020-08-14 11:15:21
GJT-049182,2020-08-14 00:00:00,200000,1710.0,2020-08-14 11:15:21
GJT-049182,2020-08-14 00:00:00,100061,-1710.0,2020-08-14 11:15:21
GJT-049181,2020-08-14 00:00:00,200000,43868.93,2020-08-14 11:15:21
GJT-049181,2020-08-14 00:00:00,100061,-43868.93,2020-08-14 11:15:21
GJT-049180,2020-08-14 00:00:00,200000,428.0,2020-08-14 11:15:21
GJT-049180,2020-08-14 00:00:00,100061,-428.0,2020-08-14 11:15:21
GJT-049179,2020-08-14 00:00:00,200000,353.1,2020-08-14 11:15:21
GJT-049179,2020-08-14 00:00:00,100061,-353.1,2020-08-14 11:15:21
GJT-049178,2020-08-14 00:00:00,200000,10000.0,2020-08-14 11:15:21
GJT-049178,2020-08-14 00:00:00,100061,-10000.0,2020-08-14 11:15:21
GJT-049177,2020-08-14 00:00:00,200000,296.3,2020-08-14 11:15:21
GJT-049177,2020-08-14 00:00:00,100061,-296.3,2020-08-14 11:15:21
GJT-049176,2020-08-14 00:00:00,200000,11000.0,2020-08-14 11:15:21
GJT-049176,2020-08-14 00:00:00,100061,-11000.0,2020-08-14 11:15:21
GJT-049175,2020-08-14 00:00:00,200000,35.0,2020-08-14 11:15:21
GJT-049175,2020-08-14 00:00:00,100061,-35.0,2020-08-14 11:15:21
GJT-049174,2020-08-14 00:00:00,200000,7417.6,2020-08-14 11:15:21
GJT-049174,2020-08-14 00:00:00,100061,-7417.6,2020-08-14 11:15:21
GJT-049173,2020-08-14 00:00:00,200000,943.97,2020-08-14 11:15:21
GJT-049173,2020-08-14 00:00:00,100061,-943.97,2020-08-14 11:15:21
GJT-049172,2020-08-14 00:00:00,200000,2830.15,2020-08-14 11:15:21
GJT-049172,2020-08-14 00:00:00,100061,-2830.15,2020-08-14 11:15:21
GJT-049171,2020-08-14 00:00:00,200000,320.0,2020-08-14 11:15:21
GJT-049171,2020-08-14 00:00:00,100061,-320.0,2020-08-14 11:15:21
GJT-049170,2020-08-14 00:00:00,200000,14816.0,2020-08-14 11:15:21
GJT-049170,2020-08-14 00:00:00,100061,-14816.0,2020-08-14 11:15:21
GJT-049169,2020-08-14 00:00:00,200000,1589.32,2020-08-14 11:15:21
GJT-049169,2020-08-14 00:00:00,100061,-1589.32,2020-08-14 11:15:21
GJT-049168,2020-08-14 00:00:00,200000,305163.8,2020-08-14 11:15:21
GJT-049168,2020-08-14 00:00:00,100061,-305163.8,2020-08-14 11:15:21
GJT-049167,2020-08-14 00:00:00,200000,23292.3,2020-08-14 11:15:21
GJT-049167,2020-08-14 00:00:00,100061,-23292.3,2020-08-14 11:15:21
GJT-049166,2020-08-14 00:00:00,200000,239.7,2020-08-14 11:15:21
GJT-049166,2020-08-14 00:00:00,100061,-239.7,2020-08-14 11:15:21
GJT-049165,2020-08-14 00:00:00,200000,15743.73,2020-08-14 11:15:21
GJT-049165,2020-08-14 00:00:00,100061,-15743.73,2020-08-14 11:15:21
GJT-049164,2020-08-14 00:00:00,200000,183.0,2020-08-14 11:15:21
GJT-049164,2020-08-14 00:00:00,100061,-183.0,2020-08-14 11:15:21
GJT-049163,2020-08-14 00:00:00,200000,1300.0,2020-08-14 11:15:21
GJT-049163,2020-08-14 00:00:00,100061,-1300.0,2020-08-14 11:15:21
GJT-049162,2020-08-14 00:00:00,200000,31654.84,2020-08-14 11:15:21
GJT-049162,2020-08-14 00:00:00,100061,-31654.84,2020-08-14 11:15:21
GJT-049161,2020-08-14 00:00:00,200000,1311.44,2020-08-14 11:15:21
GJT-049161,2020-08-14 00:00:00,100061,-1311.44,2020-08-14 11:15:21
GJT-049160,2020-08-14 00:00:00,200000,2477.22,2020-08-14 11:15:21
GJT-049160,2020-08-14 00:00:00,100061,-2477.22,2020-08-14 11:15:21
GJT-049159,2020-08-14 00:00:00,200000,12566.59,2020-08-14 11:15:21
GJT-049159,2020-08-14 00:00:00,100061,-12566.59,2020-08-14 11:15:21
GJT-049158,2020-08-14 00:00:00,200000,214.0,2020-08-14 11:15:21
GJT-049158,2020-08-14 00:00:00,100061,-214.0,2020-08-14 11:15:21
GJT-049157,2020-08-14 00:00:00,200000,255.0,2020-08-14 11:15:21
GJT-049157,2020-08-14 00:00:00,100061,-255.0,2020-08-14 11:15:21
GJT-049156,2020-08-14 00:00:00,200000,18814.16,2020-08-14 11:15:21
GJT-049156,2020-08-14 00:00:00,100061,-18814.16,2020-08-14 11:15:21
GJT-049155,2020-08-14 00:00:00,200000,3991.68,2020-08-14 11:15:21
GJT-049155,2020-08-14 00:00:00,100061,-3991.68,2020-08-14 11:15:21
GJT-049154,2020-08-14 00:00:00,200000,499.38,2020-08-14 11:15:21
GJT-049154,2020-08-14 00:00:00,100061,-499.38,2020-08-14 11:15:21
GJT-049153,2020-08-14 00:00:00,200000,57352.94,2020-08-14 11:15:21
GJT-049153,2020-08-14 00:00:00,100061,-57352.94,2020-08-14 11:15:21
GJT-049152,2020-08-14 00:00:00,200000,1667.54,2020-08-14 11:15:21
GJT-049152,2020-08-14 00:00:00,100061,-1667.54,2020-08-14 11:15:21
GJT-049151,2020-08-14 00:00:00,200000,1551.5,2020-08-14 11:15:21
GJT-049151,2020-08-14 00:00:00,100061,-1551.5,2020-08-14 11:15:21
GJT-049150,2020-08-14 00:00:00,200000,13198.13,2020-08-14 11:15:21
GJT-049150,2020-08-14 00:00:00,100061,-13198.13,2020-08-14 11:15:21
GJT-049149,2020-08-14 00:00:00,200000,195.0,2020-08-14 11:15:21
GJT-049149,2020-08-14 00:00:00,100061,-195.0,2020-08-14 11:15:21
GJT-049148,2020-08-14 00:00:00,200000,1500.0,2020-08-14 11:15:21
GJT-049148,2020-08-14 00:00:00,100061,-1500.0,2020-08-14 11:15:21
GJT-049147,2020-08-14 00:00:00,200000,29987.34,2020-08-14 11:15:21
GJT-049147,2020-08-14 00:00:00,100061,-29987.34,2020-08-14 11:15:21
GJT-049146,2020-08-14 00:00:00,200000,223.2,2020-08-14 11:15:21
GJT-049146,2020-08-14 00:00:00,100061,-223.2,2020-08-14 11:15:21
GJT-049145,2020-08-14 00:00:00,200000,625.0,2020-08-14 11:15:21
GJT-049145,2020-08-14 00:00:00,100061,-625.0,2020-08-14 11:15:21
GJT-049144,2020-08-14 00:00:00,200000,2300.0,2020-08-14 11:15:21
GJT-049144,2020-08-14 00:00:00,100061,-2300.0,2020-08-14 11:15:21
GJT-049143,2020-08-14 00:00:00,111011,3403.3,2020-08-14 10:37:07
GJT-049143,2020-08-14 00:00:00,632000,-3403.3,2020-08-14 10:37:07
GJT-049888,2020-08-13 00:00:00,155000,-6703.51,2020-08-25 15:56:37
GJT-049888,2020-08-13 00:00:00,155000,6703.51,2020-08-25 15:56:37
GJT-049758,2020-08-13 00:00:00,154000,-7256.0,2020-08-24 18:33:57
GJT-049758,2020-08-13 00:00:00,154000,7256.0,2020-08-24 18:33:57
GJT-049757,2020-08-13 00:00:00,154000,-3000.0,2020-08-24 18:33:57
GJT-049757,2020-08-13 00:00:00,154000,3000.0,2020-08-24 18:33:57
GJT-049683,2020-08-13 00:00:00,151600,-4296.74,2020-08-24 16:03:43
GJT-049683,2020-08-13 00:00:00,151600,4296.74,2020-08-24 16:03:43
GJT-049384,2020-08-13 00:00:00,200000,-7200.0,2020-08-18 12:10:31
GJT-049384,2020-08-13 00:00:00,510800,7200.0,2020-08-18 12:10:31
GJT-049383,2020-08-13 00:00:00,200000,-5400.0,2020-08-18 12:10:31
GJT-049383,2020-08-13 00:00:00,510800,5400.0,2020-08-18 12:10:31
GJT-049382,2020-08-13 00:00:00,200000,-9000.0,2020-08-18 12:10:31
GJT-049382,2020-08-13 00:00:00,510800,9000.0,2020-08-18 12:10:31
GJT-049381,2020-08-13 00:00:00,200000,-2200.0,2020-08-18 12:10:31
GJT-049381,2020-08-13 00:00:00,510800,2200.0,2020-08-18 12:10:31
GJT-049380,2020-08-13 00:00:00,200000,-2020.0,2020-08-18 12:10:31
GJT-049380,2020-08-13 00:00:00,510800,2020.0,2020-08-18 12:10:31
GJT-049379,2020-08-13 00:00:00,200000,-2830.0,2020-08-18 12:10:31
GJT-049379,2020-08-13 00:00:00,510800,2830.0,2020-08-18 12:10:31
GJT-049378,2020-08-13 00:00:00,200000,-420.0,2020-08-18 12:10:31
GJT-049378,2020-08-13 00:00:00,510800,420.0,2020-08-18 12:10:31
GJT-049377,2020-08-13 00:00:00,200000,-4800.0,2020-08-18 12:10:31
GJT-049377,2020-08-13 00:00:00,510800,4800.0,2020-08-18 12:10:31
GJT-049376,2020-08-13 00:00:00,200000,-535.0,2020-08-18 12:10:31
GJT-049376,2020-08-13 00:00:00,510800,535.0,2020-08-18 12:10:31
GJT-049375,2020-08-13 00:00:00,200000,-1200.0,2020-08-18 12:10:31
GJT-049375,2020-08-13 00:00:00,510800,1200.0,2020-08-18 12:10:31
GJT-049374,2020-08-13 00:00:00,200000,-270.0,2020-08-18 12:10:31
GJT-049374,2020-08-13 00:00:00,510800,270.0,2020-08-18 12:10:31
GJT-049373,2020-08-13 00:00:00,200000,-55.03,2020-08-18 12:10:31
GJT-049373,2020-08-13 00:00:00,621900,55.03,2020-08-18 12:10:31
GJT-049372,2020-08-13 00:00:00,200000,-141.14,2020-08-18 12:10:31
GJT-049372,2020-08-13 00:00:00,621900,141.14,2020-08-18 12:10:31
GJT-049371,2020-08-13 00:00:00,200000,-165.99,2020-08-18 12:10:31
GJT-049371,2020-08-13 00:00:00,621900,165.99,2020-08-18 12:10:31
GJT-049370,2020-08-13 00:00:00,200000,-139.56,2020-08-18 12:10:31
GJT-049370,2020-08-13 00:00:00,621900,139.56,2020-08-18 12:10:31
GJT-049369,2020-08-13 00:00:00,200000,-55.69,2020-08-18 12:10:31
GJT-049369,2020-08-13 00:00:00,621900,55.69,2020-08-18 12:10:31
GJT-049368,2020-08-13 00:00:00,200000,-53.97,2020-08-18 12:10:31
GJT-049368,2020-08-13 00:00:00,621900,53.97,2020-08-18 12:10:31
GJT-049367,2020-08-13 00:00:00,200000,-35.71,2020-08-18 12:10:31
GJT-049367,2020-08-13 00:00:00,621900,35.71,2020-08-18 12:10:31
GJT-049366,2020-08-13 00:00:00,200000,-61.52,2020-08-18 12:10:31
GJT-049366,2020-08-13 00:00:00,621900,61.52,2020-08-18 12:10:31
GJT-049365,2020-08-13 00:00:00,200000,-36.57,2020-08-18 12:10:31
GJT-049365,2020-08-13 00:00:00,621900,36.57,2020-08-18 12:10:31
GJT-049364,2020-08-13 00:00:00,200000,11749.27,2020-08-18 12:10:31
GJT-049364,2020-08-13 00:00:00,130000,-8811.95,2020-08-18 12:10:31
GJT-049364,2020-08-13 00:00:00,510700,-2937.32,2020-08-18 12:10:31
GJT-049363,2020-08-13 00:00:00,200000,-3685.56,2020-08-18 12:10:30
GJT-049363,2020-08-13 00:00:00,130000,2764.17,2020-08-18 12:10:30
GJT-049363,2020-08-13 00:00:00,510700,921.39,2020-08-18 12:10:30
GJT-049362,2020-08-13 00:00:00,200000,-4611.63,2020-08-18 12:10:30
GJT-049362,2020-08-13 00:00:00,130000,3458.72,2020-08-18 12:10:30
GJT-049362,2020-08-13 00:00:00,510700,1152.91,2020-08-18 12:10:30
GJT-049361,2020-08-13 00:00:00,200000,-5014.66,2020-08-18 12:10:30
GJT-049361,2020-08-13 00:00:00,130000,3760.99,2020-08-18 12:10:30
GJT-049361,2020-08-13 00:00:00,510700,1253.67,2020-08-18 12:10:30
GJT-049360,2020-08-13 00:00:00,200000,-16899.5,2020-08-18 12:10:30
GJT-049360,2020-08-13 00:00:00,130000,12674.62,2020-08-18 12:10:30
GJT-049360,2020-08-13 00:00:00,510200,4224.88,2020-08-18 12:10:30
GJT-049359,2020-08-13 00:00:00,200000,-6020.0,2020-08-18 12:10:30
GJT-049359,2020-08-13 00:00:00,130000,4515.0,2020-08-18 12:10:30
GJT-049359,2020-08-13 00:00:00,510200,1505.0,2020-08-18 12:10:30
GJT-049358,2020-08-13 00:00:00,200000,-8400.0,2020-08-18 12:10:30
GJT-049358,2020-08-13 00:00:00,130000,6300.0,2020-08-18 12:10:30
GJT-049358,2020-08-13 00:00:00,510200,2100.0,2020-08-18 12:10:30
GJT-049357,2020-08-13 00:00:00,200000,-100540.0,2020-08-18 12:10:30
GJT-049357,2020-08-13 00:00:00,150000,100540.0,2020-08-18 12:10:30
GJT-049356,2020-08-13 00:00:00,200000,-1045.98,2020-08-18 12:10:30
GJT-049356,2020-08-13 00:00:00,130000,784.48,2020-08-18 12:10:30
GJT-049356,2020-08-13 00:00:00,510950,261.5,2020-08-18 12:10:30
GJT-049355,2020-08-13 00:00:00,200000,-97.37,2020-08-18 12:10:30
GJT-049355,2020-08-13 00:00:00,510200,97.37,2020-08-18 12:10:30
GJT-049354,2020-08-13 00:00:00,200000,-2751.14,2020-08-18 12:10:30
GJT-049354,2020-08-13 00:00:00,130000,2063.35,2020-08-18 12:10:30
GJT-049354,2020-08-13 00:00:00,510200,687.79,2020-08-18 12:10:30
GJT-049353,2020-08-13 00:00:00,200000,-279.36,2020-08-18 12:10:30
GJT-049353,2020-08-13 00:00:00,510950,279.36,2020-08-18 12:10:30
GJT-049352,2020-08-13 00:00:00,200000,-13634.68,2020-08-18 12:10:30
GJT-049352,2020-08-13 00:00:00,130000,10226.01,2020-08-18 12:10:30
GJT-049352,2020-08-13 00:00:00,510200,3408.67,2020-08-18 12:10:30
GJT-049351,2020-08-13 00:00:00,200000,-921.27,2020-08-18 12:10:30
GJT-049351,2020-08-13 00:00:00,531000,921.27,2020-08-18 12:10:30
GJT-049350,2020-08-13 00:00:00,200000,-34083.1,2020-08-18 12:10:30
GJT-049350,2020-08-13 00:00:00,130000,25562.32,2020-08-18 12:10:30
GJT-049350,2020-08-13 00:00:00,510200,8520.78,2020-08-18 12:10:30
GJT-049349,2020-08-13 00:00:00,200000,-4500.0,2020-08-18 12:10:30
GJT-049349,2020-08-13 00:00:00,634000,4500.0,2020-08-18 12:10:30
GJT-049348,2020-08-13 00:00:00,200000,-3000.0,2020-08-18 12:10:30
GJT-049348,2020-08-13 00:00:00,154000,3000.0,2020-08-18 12:10:30
GJT-049347,2020-08-13 00:00:00,200000,-485.0,2020-08-18 12:10:30
GJT-049347,2020-08-13 00:00:00,531000,485.0,2020-08-18 12:10:30
GJT-049346,2020-08-13 00:00:00,200000,-7256.0,2020-08-18 12:10:30
GJT-049346,2020-08-13 00:00:00,154000,7256.0,2020-08-18 12:10:30
GJT-049345,2020-08-13 00:00:00,200000,-345.0,2020-08-18 12:10:30
GJT-049345,2020-08-13 00:00:00,531000,345.0,2020-08-18 12:10:30
GJT-049344,2020-08-13 00:00:00,200000,-3199.0,2020-08-18 12:10:30
GJT-049344,2020-08-13 00:00:00,531000,3199.0,2020-08-18 12:10:30
GJT-049343,2020-08-13 00:00:00,200000,-2457.0,2020-08-18 12:10:30
GJT-049343,2020-08-13 00:00:00,531000,2457.0,2020-08-18 12:10:30
GJT-049342,2020-08-13 00:00:00,200000,-450.0,2020-08-18 12:10:30
GJT-049342,2020-08-13 00:00:00,531000,450.0,2020-08-18 12:10:30
GJT-049341,2020-08-13 00:00:00,200000,-1460.0,2020-08-18 12:10:30
GJT-049341,2020-08-13 00:00:00,531000,1460.0,2020-08-18 12:10:30
GJT-049340,2020-08-13 00:00:00,200000,-4478.5,2020-08-18 12:10:30
GJT-049340,2020-08-13 00:00:00,520000,4478.5,2020-08-18 12:10:30
GJT-049339,2020-08-13 00:00:00,200000,-200.0,2020-08-18 12:10:30
GJT-049339,2020-08-13 00:00:00,675000,200.0,2020-08-18 12:10:30
GJT-049338,2020-08-13 00:00:00,200000,-6703.51,2020-08-18 12:10:30
GJT-049338,2020-08-13 00:00:00,155000,6703.51,2020-08-18 12:10:30
GJT-049337,2020-08-13 00:00:00,200000,-640.74,2020-08-18 12:10:30
GJT-049337,2020-08-13 00:00:00,510950,640.74,2020-08-18 12:10:30
GJT-049336,2020-08-13 00:00:00,200000,-1050.94,2020-08-18 12:10:30
GJT-049336,2020-08-13 00:00:00,520000,754.0,2020-08-18 12:10:30
GJT-049336,2020-08-13 00:00:00,520000,296.94,2020-08-18 12:10:30
GJT-049335,2020-08-13 00:00:00,200000,-7397.84,2020-08-18 12:10:30
GJT-049335,2020-08-13 00:00:00,520000,1746.24,2020-08-18 12:10:30
GJT-049335,2020-08-13 00:00:00,520000,5651.6,2020-08-18 12:10:30
GJT-049334,2020-08-13 00:00:00,200000,-24535.55,2020-08-18 12:10:30
GJT-049334,2020-08-13 00:00:00,520000,3317.81,2020-08-18 12:10:30
GJT-049334,2020-08-13 00:00:00,520000,21217.74,2020-08-18 12:10:30
GJT-049333,2020-08-13 00:00:00,200000,-4718.75,2020-08-18 12:10:30
GJT-049333,2020-08-13 00:00:00,125000,4718.75,2020-08-18 12:10:30
GJT-049332,2020-08-13 00:00:00,200000,-408.0,2020-08-18 12:10:30
GJT-049332,2020-08-13 00:00:00,621800,408.0,2020-08-18 12:10:30
GJT-049236,2020-08-13 00:00:00,130000,2166.96,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,100062,-8996.5,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510700,735.19,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510700,722.32,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510700,556.59,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,556000,288.87,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510950,191.39,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,652500,45.68,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,511300,45.0,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,511300,468.39,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510950,22.21,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510950,136.93,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510950,331.47,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510950,59.0,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,270.47,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,18.4,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,510950,151.69,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,580000,118.27,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,1151.18,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,176.05,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,17.14,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,23.52,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,48.14,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,62.02,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,540.21,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,54.5,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,3.82,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,59.95,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,8.99,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,621200,41.0,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,675000,350.0,2020-08-17 15:56:38
GJT-049236,2020-08-13 00:00:00,504000,131.15,2020-08-17 15:56:38
GJT-049139,2020-08-13 00:00:00,200000,4296.74,2020-08-13 18:12:03
GJT-049139,2020-08-13 00:00:00,100061,-4296.74,2020-08-13 18:12:03
GJT-049138,2020-08-13 00:00:00,200000,-4296.74,2020-08-13 18:07:28
GJT-049138,2020-08-13 00:00:00,151600,4296.74,2020-08-13 18:07:28
GJT-049137,2020-08-13 00:00:00,119000,1373.0,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,475.32,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,342.96,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,868.77,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,672.74,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1012.4,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,920.63,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,390.29,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,864.58,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,644.74,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,628.05,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,741.81,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,756.92,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,763.29,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,717.28,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,649.16,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,947.52,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,382.97,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,502.41,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1193.05,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,380.01,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1062.07,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,846.27,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,467.14,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1153.19,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1069.79,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,872.36,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1145.81,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1130.75,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,196.78,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1546.65,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1231.34,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,915.57,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,1448.15,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,474.98,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,381.91,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,381.91,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,172.11,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,811.8,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,339.64,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,772.31,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,339.0,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,373.26,2020-08-13 17:18:10
GJT-049137,2020-08-13 00:00:00,119000,153.79,2020-08-13 17:18:10
